text;label;type;source;dataset
 tufait ta victime tu sais pas te defendre seul ;0;;role_playing_game;cyberado
 :') :') :') :') :') ;0;;role_playing_game;cyberado
 Ne les écoutes pas Zoé,  le physique ne compte pas tu es très bien comme tu es. Le principale c'est que tu te sentes bien dans ton coeur;0;;role_playing_game;cyberado
 il est mort mon pềre;0;;role_playing_game;cyberado
 merci de me dire ça;0;;role_playing_game;cyberado
 tant mieu;0;;role_playing_game;cyberado
 Elles sont juste immature de faire ca,  preuve que c'est des gamines;0;;role_playing_game;cyberado
 jvais te louvrir en deux;0;;role_playing_game;cyberado
 c elle qui est venue nous dm donc on lui dit ce quon pense merdeee;0;;role_playing_game;cyberado
 bah normal vous avez envoyé des photos a tout le monde je prends pas des photos de vous dans les vestiaires moi;0;;role_playing_game;cyberado
 elle au moin  elle respect les gens ;0;;role_playing_game;cyberado
 ouais maint tkt on te vois pas derrire tes bourllet;0;;role_playing_game;cyberado
 Tu as le droit de porter plainte tu sais;0;;role_playing_game;cyberado
 Heureusement que je sais nager Julie, contrairement à toi....;0;;role_playing_game;cyberado
 beh ta qua arreter de faire des photos sexy qui sont pas fait pour toi;0;;role_playing_game;cyberado
 vous prenez des photos des gens sans leurs consentement vous êtes riducule ;0;;role_playing_game;cyberado
 mongolienne;0;;role_playing_game;cyberado
 oui je lau vu ne tkt pas;0;;role_playing_game;cyberado
 ah je croyais que s'etait des bourllets;0;;role_playing_game;cyberado
 je suis 10 fois mieu foutu que elle bouffonne;0;;role_playing_game;cyberado
 mais putin merde a la fin laissé la tranquille elle vous a rien fais;0;;role_playing_game;cyberado
 jte fou un coup avec mes seins tu verras;0;;role_playing_game;cyberado
 cest pas des forme c de la graisse;0;;role_playing_game;cyberado
 Mais en tout cas tu casses autre chose LUcie...;0;;role_playing_game;cyberado
 jvais me suicider tu vas voir si vous allez rien avoir;0;;role_playing_game;cyberado
 ma pauvre moi je casse pas la balance ;0;;role_playing_game;cyberado
 ah ben ca elle a que de la graisse en meme temps ;0;;role_playing_game;cyberado
 ON EST TRES BIEN FORMER;0;;role_playing_game;cyberado
 ca fait des montagne de cellulite;0;;role_playing_game;cyberado
 :') :') :') :') sexyyyy tout le contraire de zoe;0;;role_playing_game;cyberado
 mon physique est peut etre pas parfait mais au moins je suis pas une connasse comme vous;0;;role_playing_game;cyberado
 totalement raison Zoé;0;;role_playing_game;cyberado
 je suis fiere d'etre une connassse;0;;role_playing_game;cyberado
 ben  tu fera pas long feu dans ta viie;0;;role_playing_game;cyberado
 ouais elles vont finir à faire la manche avec leur cerveau;0;;role_playing_game;cyberado
 rentre chez toi malade;0;;role_playing_game;cyberado
 Comment ça ?? ;0;;role_playing_game;cyberado
 tu cherche la merde;0;;role_playing_game;cyberado
 oh clamez vous la calmez;0;;role_playing_game;cyberado
 parle francais betasse;0;;role_playing_game;cyberado
 SALUT;0;;role_playing_game;cyberado
 de quoi tu parles ? ;0;;role_playing_game;cyberado
 ça n'a aucun lien avec ce dont on a parlé n'est-ce pas ? ...;0;;role_playing_game;cyberado
 faut pas insulter les gens comme ca;0;;role_playing_game;cyberado
 t'as que de la bouche toi;0;;role_playing_game;cyberado
 ca dégage;0;;role_playing_game;cyberado
 au moins elle reussira sa vie plutot qu'etre conne comme vous;0;;role_playing_game;cyberado
 Camille parle francais;0;;role_playing_game;cyberado
 sinon quoi;0;;role_playing_game;cyberado
 mais t'a pas d'arguments toi;0;;role_playing_game;cyberado
 Ellian et puis d’abord d'où tu penses que c'est quelque chose dont je dois me soigner ???;0;;role_playing_game;cyberado
 bien joué jimmy;0;;role_playing_game;cyberado
 bien dit Ellian;0;;role_playing_game;cyberado
 Je te faisais confiance ...;0;;role_playing_game;cyberado
 tu fait du velo sans celle;0;;role_playing_game;cyberado
 mais vous etes des grands malades;0;;role_playing_game;cyberado
 t'as pas de vie ou quoi;0;;role_playing_game;cyberado
 ça ne se décide pas Ellian;0;;role_playing_game;cyberado
 bah si!;0;;role_playing_game;cyberado
 Camille quest tu veux;0;;role_playing_game;cyberado
 Camille niq toi;0;;role_playing_game;cyberado
 Quel raisonnement de Boomer ...;0;;role_playing_game;cyberado
 fermer la;0;;role_playing_game;cyberado
 et pour Ellian aller aller;0;;role_playing_game;cyberado
 lisa toi aussi tu veux quoi ?;0;;role_playing_game;cyberado
 t'as rien d'autre a dire jimmy;0;;role_playing_game;cyberado
 y'a un snap ap la ?;0;;role_playing_game;cyberado
" (jimmy t'es conciliateur ;) )";0;;role_playing_game;cyberado
 jimmy ecris francais stppp;0;;role_playing_game;cyberado
 arthur tu veux te fight;0;;role_playing_game;cyberado
 je me sens terriblement humilié ...;0;;role_playing_game;cyberado
 t'as bien raison;0;;role_playing_game;cyberado
 mais c le cas;0;;role_playing_game;cyberado
 lisa allez lets go;0;;role_playing_game;cyberado
 ba oui ...;0;;role_playing_game;cyberado
 je suis arbitre si vous voulez;0;;role_playing_game;cyberado
 En plus, nous étions ami sur Facebook !! ;0;;role_playing_game;cyberado
 mais Paul arrete de parler stppp;0;;role_playing_game;cyberado
 le temps passe;0;;role_playing_game;cyberado
 vous estes des gays refoulés c'est pour ça que vous savez qu'insulter;0;;role_playing_game;cyberado
 et les gay ont mal;0;;role_playing_game;cyberado
 tu veux quoi toi Ellian;0;;role_playing_game;cyberado
 jvais briser ses os et boire son sang;1;;role_playing_game;cyberado
 je suis pas noir donc non Camille;0;;role_playing_game;cyberado
 nicola je ne souffre que lorsque des personnes comme vous se comporte comme des boomer;0;;role_playing_game;cyberado
 Ellian;0;;role_playing_game;cyberado
 Oui Camille ?;0;;role_playing_game;cyberado
 Paul lui il aime les noir;0;;role_playing_game;cyberado
 mais ojn s'en fout qu'il aime les noirs laisse le aimer qui il veut non ?;0;;role_playing_game;cyberado
 tu raconte nimp;0;;role_playing_game;cyberado
 bah ouais;0;;role_playing_game;cyberado
 il y a plus d'espace;0;;role_playing_game;cyberado
 Lisa45  il aime se qui est a gros volume finalement;0;;role_playing_game;cyberado
 tu manques pas de clichés ... c'est pathétique !;0;;role_playing_game;cyberado
 Ellian c'est tout à fait logique;0;;role_playing_game;cyberado
 merci Lisa45;0;;role_playing_game;cyberado
 mais lisa tu t'appelle arthur non?;0;;role_playing_game;cyberado
 t'insulte pour rien dire t'as pas d'arguments;0;;role_playing_game;cyberado
 et toi tu parles dans le vent ;0;;role_playing_game;cyberado
 chao marie;0;;role_playing_game;cyberado
 rip pour marie;0;;role_playing_game;cyberado
 wow t'as de la repartit;0;;role_playing_game;cyberado
 on s'en blc de marie;0;;role_playing_game;cyberado
 Camille;0;;role_playing_game;cyberado
 Ellian ?;0;;role_playing_game;cyberado
 comme Paul il s'en blc;0;;role_playing_game;cyberado
 jsuis chez moi perso ;0;;role_playing_game;cyberado
 Heureusement que là nicola ...;0;;role_playing_game;cyberado
 c'est toi rentre dans ton pays d'homophobes Ellian;1;;role_playing_game;cyberado
 mais vous la bouclez jamais;0;;role_playing_game;cyberado
 pour nous partager tes remarques pertinentes;0;;role_playing_game;cyberado
 je suis dans mon pays femme homme homme femme;0;;role_playing_game;cyberado
 visiblement non;0;;role_playing_game;cyberado
 Lisa45 toi aussi finalement *;0;;role_playing_game;cyberado
 Ellian c'est HomFameCity ?;0;;role_playing_game;cyberado
 deux une de ma part aussi;0;;role_playing_game;cyberado
 Paul aussi il s'en prend une;0;;role_playing_game;cyberado
 allez trois meme;0;;role_playing_game;cyberado
 Ellian Ok boomer ah ba oui evidemment Ellian c'est bien connu ça ...;0;;role_playing_game;cyberado
 pourquoi pas quatre;0;;role_playing_game;cyberado
 Paul un traitement ? t'as que dal;0;;role_playing_game;cyberado
 Ellian et donc tu me conseilles quoi comme traitement ?;0;;role_playing_game;cyberado
 un stage avec jacquie et michel;0;;role_playing_game;cyberado
 pas du tout c'est comme on a etait crée;0;;role_playing_game;cyberado
 on sais tous que vous regardez des pornos gays arretez de faire les choqué;0;;role_playing_game;cyberado
 elle est folle elle;0;;role_playing_game;cyberado
 oui deux femmes ensemble;0;;role_playing_game;cyberado
 tu veux me faire gerbé;0;;role_playing_game;cyberado
 Ellian la mentalité ... Papa dans Maman et rien d'autre ne peut exister par définition c'est bien ça ?;0;;role_playing_game;cyberado
 enfaite vous etes jaloux;0;;role_playing_game;cyberado
 wow quell repartie Ellian;0;;role_playing_game;cyberado
 Paul t'as tout compris;0;;role_playing_game;cyberado
 Quel rageux;0;;role_playing_game;cyberado
 Ellian mon copain ? y'a plus d'ambiance la;0;;role_playing_game;cyberado
 ton fantasme c'est de baiser un mec t'en reve pourquoi tu nous fait le saint;0;;role_playing_game;cyberado
 tu parle a Paul la ?;0;;role_playing_game;cyberado
 non a Ellian;0;;role_playing_game;cyberado
 ptdrrr ah non tkt;0;;role_playing_game;cyberado
 nkjkrfijvihvpifmihfidfpiojhu;0;;role_playing_game;cyberado
 Ellian est gay aussi ?;0;;role_playing_game;cyberado
 j'aime les nichons;0;;role_playing_game;cyberado
 choqué dessus a ca me rassure;0;;role_playing_game;cyberado
 Ellian  ah ba oui ! c'est évident;0;;role_playing_game;cyberado
 moi aussi Ellian tu as raison;0;;role_playing_game;cyberado
 il n'y a que des mentalités comme la tienne pour considérer que c'est une maladie;0;;role_playing_game;cyberado
 Ellian tu aime les tetons des hommes pas des femmes ;0;;role_playing_game;cyberado
 Déjàa lisa ecrit dès le debut fr;0;;role_playing_game;cyberado
 on vois les votes zemmour arriver;0;;role_playing_game;cyberado
 apprend le français stp;0;;role_playing_game;cyberado
 zemours !!!!;0;;role_playing_game;cyberado
 je ne vois le rapport entre Hitler, Zemmour et la discussion ...;0;;role_playing_game;cyberado
 toi;0;;role_playing_game;cyberado
 mais bon venant de nicola ça ne me surprend pas !;0;;role_playing_game;cyberado
 le gay;0;;role_playing_game;cyberado
 c'est toi tu degage mec;0;;role_playing_game;cyberado
 arthur alors degage;0;;role_playing_game;cyberado
 Camille prend la porte;0;;role_playing_game;cyberado
 Camille tu me degoute;0;;role_playing_game;cyberado
 Paul est decoincais depuis lomgtemps;0;;role_playing_game;cyberado
 prends en une deja par ton mec si t'en as;0;;role_playing_game;cyberado
 A hjgikghilgh;0;;role_playing_game;cyberado
 B;0;;role_playing_game;cyberado
 ptdrrr grave;0;;role_playing_game;cyberado
 un raisonnement typique des années 30 ...;0;;role_playing_game;cyberado
 fc;0;;role_playing_game;cyberado
 bah presque c'est dans 8 ans 30 2022;0;;role_playing_game;cyberado
 vous voulez pas laisser Paul vivre;0;;role_playing_game;cyberado
 dans 8 ans on est en 2022;0;;role_playing_game;cyberado
 non mdrrr;0;;role_playing_game;cyberado
 t'as pas de vie;0;;role_playing_game;cyberado
 il se trouve une meuf;0;;role_playing_game;cyberado
 tu vois Ellian a compris la vie contrairement a Paul;0;;role_playing_game;cyberado
 chao ksos ;0;;role_playing_game;cyberado
 et Camille tu sers a r;0;;role_playing_game;cyberado
 Paul pourra vivre seulement dans un autre monde;0;;role_playing_game;cyberado
 bon allez je me casse vous etes que des cons;0;;role_playing_game;cyberado
 ah ba oui ! c'est évident;0;;role_playing_game;cyberado
 mais moi j'evolue normalement au moins Paul;0;;role_playing_game;cyberado
 pathétique;0;;role_playing_game;cyberado
 nicola Ellian Arthur60 dans le meme panier;0;;role_playing_game;cyberado
 retourne sur ta planette;0;;role_playing_game;cyberado
 Paul ailleur;0;;role_playing_game;cyberado
 chao ksos;0;;role_playing_game;cyberado
 coucou les amis;0;;role_playing_game;cyberado
 cc;0;;role_playing_game;cyberado
 :);0;;role_playing_game;cyberado
 mais t'es sérieuse ou quoi??;0;;role_playing_game;cyberado
 de?;0;;role_playing_game;cyberado
 ouai srx;0;;role_playing_game;cyberado
 mais oui sérieux les gars;0;;role_playing_game;cyberado
 mais ptn tu le fais exprès en + ;0;;role_playing_game;cyberado
 mais de quoi Sophie?;0;;role_playing_game;cyberado
 ???;0;;role_playing_game;cyberado
 MAIS bordel!;0;;role_playing_game;cyberado
 qu'est ce qu'il t'arrive Sophie?;0;;role_playing_game;cyberado
 tu es guérie?;0;;role_playing_game;cyberado
 t'as embrassé Lucas?;0;;role_playing_game;cyberado
 c'est dommage que tu sois pas venue;0;;role_playing_game;cyberado
 ça ce fait pas Silvia;0;;role_playing_game;cyberado
 on s'est super bien amusé :);0;;role_playing_game;cyberado
 pdt le voyage ?;0;;role_playing_game;cyberado
 oui ;0;;role_playing_game;cyberado
 Dommage que Sophie sois pas venue;0;;role_playing_game;cyberado
  yo il se passe quoi la;0;;role_playing_game;cyberado
 qui t'a dit ça?;0;;role_playing_game;cyberado
 c'est mm pas vrai;0;;role_playing_game;cyberado
 a ton avis ;0;;role_playing_game;cyberado
 un menteur?;0;;role_playing_game;cyberado
 je t ai vu en faite ;0;;role_playing_game;cyberado
 c'est pas possible...;0;;role_playing_game;cyberado
 faire quoi?;0;;role_playing_game;cyberado
 embrasser lucas;0;;role_playing_game;cyberado
 ta trompé ton mec ;0;;role_playing_game;cyberado
 Mais d'où je l'ai embrassé?;0;;role_playing_game;cyberado
 ca se fait grave pas;0;;role_playing_game;cyberado
 TU TE CALME;0;;role_playing_game;cyberado
 MAIS BORDEL SILVIA *;0;;role_playing_game;cyberado
 sophie calmez vous;0;;role_playing_game;cyberado
 Calmez vous ! Il doit y avoir une erreur...;0;;role_playing_game;cyberado
 c chiant de payer ;0;;role_playing_game;cyberado
 calmez vous tous;0;;role_playing_game;cyberado
 T EXCITE PAS;0;;role_playing_game;cyberado
 je te conseille d'évoluer ! vous*;0;;role_playing_game;cyberado
 Adrien t'as dû mal voir....;0;;role_playing_game;cyberado
 et sijnon licas il veurt peut etre casser avec toiu;0;;role_playing_game;cyberado
 Le mec i mytho de ouf pcq il veut foutre sonb cornichon dans la Sophie;0;;role_playing_game;cyberado
 Juju est triop bien pour ton cul de vache!;0;;role_playing_game;cyberado
 Mais arrête de mytho stp;0;;role_playing_game;cyberado
 tu mfais dla peine;0;;role_playing_game;cyberado
 je vaisme ramener chez moi devant ta famille tu vas voir;0;;role_playing_game;cyberado
 Eh on se calme;0;;role_playing_game;cyberado
 putain mais calmez vous;0;;role_playing_game;cyberado
 je vais tenclancher toi vien en ce donne un tete;0;;role_playing_game;cyberado
 mais jai peur le l'erpece;0;;role_playing_game;cyberado
 Ah en plkus t'es lesbienne?;0;;role_playing_game;cyberado
 oui t homophobe ?;0;;role_playing_game;cyberado
 sophie tetais pas la pendant genre une semaine tu reviens pour foutre la merde;0;;role_playing_game;cyberado
 la vie de ma mère parle pas comme ça à Lisa ;0;;role_playing_game;cyberado
 tu t cru à st denis ou quoi?;0;;role_playing_game;cyberado
 non toi  sur les trottoir;0;;role_playing_game;cyberado
 silvia franchement ca se fait pas ce que ta fait;0;;role_playing_game;cyberado
  mais calmez vous ;0;;role_playing_game;cyberado
 je vais te retrouver;0;;role_playing_game;cyberado
 On sait tous que Lucas aime que Sophie....;0;;role_playing_game;cyberado
  bah ecartons les cuisses enseble ! ta l'air d'aimer ca;1;;role_playing_game;cyberado
 J'ai rien fait;0;;role_playing_game;cyberado
 deux secondes silvia elle ferait pas ca;0;;role_playing_game;cyberado
 mais michel ptn ya rien à savoir de plus;0;;role_playing_game;cyberado
 il mytho de ouf pcq il veut se taper sSophie;0;;role_playing_game;cyberado
 pas vrai Adrien;0;;role_playing_game;cyberado
 et toi lucas;0;;role_playing_game;cyberado
 c'est quoi cet acharnement;0;;role_playing_game;cyberado
 Mais c'est vrai ! Y a pas de raison qu'il la trompe;0;;role_playing_game;cyberado
 keske je tai fait;0;;role_playing_game;cyberado
 c est la vérite ;0;;role_playing_game;cyberado
 deux secondes;0;;role_playing_game;cyberado
 demandez a lucas;0;;role_playing_game;cyberado
 Calmez-vous;0;;role_playing_game;cyberado
 Tu veux voir la photo;0;;role_playing_game;cyberado
 Lucas il te le dira;0;;role_playing_game;cyberado
 C'est normal qu'elle s'enerve;0;;role_playing_game;cyberado
 mais arrête ton mytho deux secondes;0;;role_playing_game;cyberado
 Logique je suis exceptionnel;0;;role_playing_game;cyberado
 tu piques mes répliques Lisa?;0;;role_playing_game;cyberado
 laisse Lisa trql ;0;;role_playing_game;cyberado
 Donc tu es plus exceptionnel que son mec?;0;;role_playing_game;cyberado
 t'avoues du coup?;0;;role_playing_game;cyberado
 tu veux la pécho;0;;role_playing_game;cyberado
 C estpas moi le sujet;0;;role_playing_game;cyberado
 c'est bon tu viens de comprendre qu'Adrien veut ju_ste te baiser Sophie?;0;;role_playing_game;cyberado
 fait chier de parler de lucas alors quil est pas la faites pas chier appelez le;0;;role_playing_game;cyberado
 Il mytho de ouf;0;;role_playing_game;cyberado
 Bon Adrien si c'est un prank c'est pas drole;0;;role_playing_game;cyberado
 Mais herbert tu t es cru sur youtube;0;;role_playing_game;cyberado
 au lycée t'auras même plus de pote ;0;;role_playing_game;cyberado
 bah allez sophie;0;;role_playing_game;cyberado
 appelle le pour voir;0;;role_playing_game;cyberado
 putain tu fais plus confiance à Adrien qu'à ton mec;0;;role_playing_game;cyberado
 putain je peux me faire dix mille fois mieux que lui;0;;role_playing_game;cyberado
 ouais mais cherche pas a comprendre pk ca se fait pas;0;;role_playing_game;cyberado
 nan mais c'est vous là... Adrien dit un truc et tout le monde se met dessus;0;;role_playing_game;cyberado
 Mais putain Adrien mythonne;0;;role_playing_game;cyberado
 🤣;0;;role_playing_game;cyberado
 Sophie tu me fais pitié;0;;role_playing_game;cyberado
 mdrr tu l'aurais pas embrassé si c'était qu'un débile ;0;;role_playing_game;cyberado
 tres long a taper;0;;role_playing_game;cyberado
 Tu trouve ca drole en plus;0;;role_playing_game;cyberado
 Je l'ai pas embrassé;0;;role_playing_game;cyberado
 mais oui biensur;0;;role_playing_game;cyberado
 adiren comme preuve lol;0;;role_playing_game;cyberado
 mais quelles preuves putain?!;0;;role_playing_game;cyberado
 On a UN temoin;0;;role_playing_game;cyberado
 Adrien qui veut te tringler;0;;role_playing_game;cyberado
 pas tres fiable;0;;role_playing_game;cyberado
 c'est lui la preuve?;0;;role_playing_game;cyberado
 putain heureusement que t'es pas jury d'un procès pour meurtre;0;;role_playing_game;cyberado
 Une personne c'est archi pas une preuve;0;;role_playing_game;cyberado
 On est deux en ft;0;;role_playing_game;cyberado
 Hein lisa;0;;role_playing_game;cyberado
 jai la preuvve !!!;0;;role_playing_game;cyberado
 Mais Lisa t'étais mm pas au voyage;0;;role_playing_game;cyberado
 sophie saute des fiilees ;0;;role_playing_game;cyberado
 de où tu as la preuve?;0;;role_playing_game;cyberado
 voila !!!;0;;role_playing_game;cyberado
 Je suis mm pas rousse putain;0;;role_playing_game;cyberado
 tu ml'as photoshopée;0;;role_playing_game;cyberado
 on ta pris en photo;0;;role_playing_game;cyberado
 Mais c'est qui Sophia stp?;0;;role_playing_game;cyberado
 la guerre elle est deja la ;0;;role_playing_game;cyberado
 😂;0;;role_playing_game;cyberado
 antipolis ;0;;role_playing_game;cyberado
 cest pas une guerre c'est une execution;0;;role_playing_game;cyberado
 Et ton mec il dit quoi de ça?;0;;role_playing_game;cyberado
 (allez salut);0;;role_playing_game;cyberado
 quel photoshop de fou;0;;role_playing_game;cyberado
 il a de l'avenir;0;;role_playing_game;cyberado
 Mais putain tu fais plus confiance à Adri qu'à ton mec?;0;;role_playing_game;cyberado
 continue comme ça;0;;role_playing_game;cyberado
 ça se voit tu me connais pas;0;;role_playing_game;cyberado
 et tu les a mangées?;0;;role_playing_game;cyberado
 dans le loit ou?;0;;role_playing_game;cyberado
 elles sont toutes dans un cercueil mtn on sdemande pq;0;;role_playing_game;cyberado
 🐕;0;;role_playing_game;cyberado
 bah taime ca non silvia ?;0;;role_playing_game;cyberado
 ayaaaa sa tire a balle reel iciiiii;0;;role_playing_game;cyberado
 Sohpie fais qqch là;0;;role_playing_game;cyberado
 il devient agressif tellement il est en manque;0;;role_playing_game;cyberado
 regarde par la fenêtre ya adrien ;0;;role_playing_game;cyberado
 que tu arrives à m'attraper;0;;role_playing_game;cyberado
 et qu'ensuite tu me tues;0;;role_playing_game;cyberado
 il y a pas de fenêtre là où je suis;0;;role_playing_game;cyberado
 Faut arrêter mon vieux Twilight c'est has been;0;;role_playing_game;cyberado
 t douer toi ;0;;role_playing_game;cyberado
 carement ;0;;role_playing_game;cyberado
 des filles comme toi j'en ai connu plus d'une;0;;role_playing_game;cyberado
 Rigole demain tu pourras plius;0;;role_playing_game;cyberado
 hahahaha Mais sérieux Sophie tu as pas mieux?;0;;role_playing_game;cyberado
 c deja fait ;0;;role_playing_game;cyberado
 C'est du vu et revu;0;;role_playing_game;cyberado
 tu es pas capable d'inventer tes propres trucs?;0;;role_playing_game;cyberado
 Je résume:;0;;role_playing_game;cyberado
 Adrien veut se taper Sophiue;0;;role_playing_game;cyberado
 tu en connais des maladies...;0;;role_playing_game;cyberado
 JE RESUME;0;;role_playing_game;cyberado
 ca on sait pas il est ptet gay ;0;;role_playing_game;cyberado
 elle est pas très maligne;0;;role_playing_game;cyberado
 att ya tout le mode qui resume ce quils ont dans leur tete mdr cherche pa;0;;role_playing_game;cyberado
 sophie tes toujours malade ca se voit;0;;role_playing_game;cyberado
 Et toi Lucas tu as oublié;0;;role_playing_game;cyberado
 Mais de où Lucas putain;0;;role_playing_game;cyberado
 Il raconte des mytho;0;;role_playing_game;cyberado
 vous êtes degueu,  tout le monde a le droit de faire  sa life;0;;role_playing_game;cyberado
 et toi le psy,  pas supporter les autres c'est un problème dans ta tête;0;;role_playing_game;cyberado
 et toi ta grande g;0;;role_playing_game;cyberado
 c quoi normal  tringler toutes les meufs ?;0;;role_playing_game;cyberado
 je vais t'aider pauline jsais comment cacher un corps;0;;role_playing_game;cyberado
 moi au moins je suis un sucer de premiere pas*;0;;role_playing_game;cyberado
 wallah et toi t frustré;0;;role_playing_game;cyberado
" j'ai le droit ""être ce que je suis  je  ne te demande rien";0;;role_playing_game;cyberado
 t'as qu'à pas traiter  ma  tante;0;;role_playing_game;cyberado
" vous etes nuls ! chacun doit avoir le droit de faire ce qui lui plait  j""vous demande rien";0;;role_playing_game;cyberado
 ah jsuis morte ptn;0;;role_playing_game;cyberado
  stooop;0;;role_playing_game;cyberado
 c pas une maladie,  c vous les oufs  le monde est plein  de gens  diffferents   faut se respecter;0;;role_playing_game;cyberado
 et toi aussi pk tu parle Jimmy wallah;0;;role_playing_game;cyberado
 jimmy c sont mec c sur ;0;;role_playing_game;cyberado
 casse toi jimmy stv pas finir comme lautre fatfat;0;;role_playing_game;cyberado
 c'est pas bien Ellian stop halala;0;;role_playing_game;cyberado
 je ne  vous dis pas ce que vous devez faire alors laissez moi  tranquille;0;;role_playing_game;cyberado
 Arrête tes conneries tu es fatiguant;0;;role_playing_game;cyberado
 pire que des annimeaux;0;;role_playing_game;cyberado
 calmez vous c'est pas bien ;0;;role_playing_game;cyberado
 de pas reflechir et respecter ce que ressentent les autres  oui c des animaux;0;;role_playing_game;cyberado
 parce que toi tu connais ?§;0;;role_playing_game;cyberado
 keske wlh;0;;role_playing_game;cyberado
" n""importe quoi !!! trop nul ";0;;role_playing_game;cyberado
 grave y degoute;0;;role_playing_game;cyberado
 mais wallah vous faite pitier;0;;role_playing_game;cyberado
" c""est votre attitude qui degoute";0;;role_playing_game;cyberado
 tous le mondes est différents respectons nous ;0;;role_playing_game;cyberado
 non c toi qui dégoute;0;;role_playing_game;cyberado
 je vais m'occuper de ton cas;0;;role_playing_game;cyberado
 vos menaces sont debiles;0;;role_playing_game;cyberado
 ba vien n face et on verra;0;;role_playing_game;cyberado
 lisa et camille y sont inexistant trdc perdu;0;;role_playing_game;cyberado
 soyons friends  ;0;;role_playing_game;cyberado
 je vais les supprimer;0;;role_playing_game;cyberado
 wallah tu tes cru au stayts;0;;role_playing_game;cyberado
 pas d'insultes entre nous ;0;;role_playing_game;cyberado
 et toi  tu es pretentieux pour niquer tout le monde faut pouvoir. Mais  surtout se servir de son  cerveau c dur quand on en a pas;0;;role_playing_game;cyberado
 jppppppppppppp c quoi ses repartie de victimes la je meur;0;;role_playing_game;cyberado
 ah ouai paupauuuu;0;;role_playing_game;cyberado
 c surement plus malin que tes remarques et insultes stupides;0;;role_playing_game;cyberado
 vzy j'ai pas ton temps;0;;role_playing_game;cyberado
 bon slt les gens;0;;role_playing_game;cyberado
 Salut les cop1 :D;0;;role_playing_game;cyberado
 COUCOU;0;;role_playing_game;cyberado
 je vais la mettre sur* insta ta photop;0;;role_playing_game;cyberado
 ouais franchement c'était cool ;0;;role_playing_game;cyberado
 oui trop bien la baignade il faisait grand soleil;0;;role_playing_game;cyberado
 pas vrais Pauline ;0;;role_playing_game;cyberado
 oui super le temps;0;;role_playing_game;cyberado
 ouai c'etait trop bien 😆;0;;role_playing_game;cyberado
 😉;0;;role_playing_game;cyberado
 merci d'avoir posté les photos de moi;0;;role_playing_game;cyberado
 Mais pauline??;0;;role_playing_game;cyberado
 ca ce fait pas d'avoir fait ca 🙄;0;;role_playing_game;cyberado
 mais calme toi pauline ;0;;role_playing_game;cyberado
 Vous etes trop mechants arretez ;0;;role_playing_game;cyberado
 Cette photo est trop drole ;0;;role_playing_game;cyberado
 c'est une blague ;0;;role_playing_game;cyberado
 franchement trop drole ;0;;role_playing_game;cyberado
 pardon ? attendez  François est bg c'est juste que Pauline t'as pas mis la bonne photo dpnc bon;0;;role_playing_game;cyberado
" '=(  Nicolas  t""es trop con  arrete d'etre  bete  et essaie de  comprendre   ton attitude ne te rend pas populaire";0;;role_playing_game;cyberado
 😑 *;0;;role_playing_game;cyberado
 y'a quoi de drole  serieux ???;0;;role_playing_game;cyberado
 oui t'as raison pas de complexe alors tu t'en fiches de la photo;0;;role_playing_game;cyberado
 Moi j'pense que pauline c pas tromper c'est juste ke francois est trop moche;0;;role_playing_game;cyberado
 je prefere casser la balance ;0;;role_playing_game;cyberado
 Je vais demander à ton père de me payer un vrai phone;0;;role_playing_game;cyberado
 Vous avez cru vous étiez qui wesh;0;;role_playing_game;cyberado
 C'est sur elles doivent êtres vexées d'avoir un gars aussi laid avec elles;0;;role_playing_game;cyberado
 popopoooo;0;;role_playing_game;cyberado
 non on vous aime pareil;0;;role_playing_game;cyberado
" donc pas de ""véxés""";0;;role_playing_game;cyberado
 et francois reagrde toi d'ab;0;;role_playing_game;cyberado
 mais c'est quoi votre probleme enfait ? ca vous amuse de critiquer les gens comme ca ?;0;;role_playing_game;cyberado
 heu theresa t'en a pas marre de soutenir pauline ? ;0;;role_playing_game;cyberado
 bien dit francois !;0;;role_playing_game;cyberado
 il peut pas se voir en entier ;0;;role_playing_game;cyberado
 mwa aussi francois😘🤣;0;;role_playing_game;cyberado
 Deja apprenez à écrire et après vous pourrez peut- etre vous permettre de parler;0;;role_playing_game;cyberado
 toi t'es trop petit tu te voit pas dans le miroir;0;;role_playing_game;cyberado
 Wsh  je vous écrase tous en un coup.;0;;role_playing_game;cyberado
 C'est horrible de dire ca ;0;;role_playing_game;cyberado
 je comprend poas comment vous piuvez défendre des gens qui disent et font des choses pareils 😤;0;;role_playing_game;cyberado
 J'avoue;0;;role_playing_game;cyberado
 c'est quoi cette punchline XD;0;;role_playing_game;cyberado
 tu peux pas nous atteindre avec tes 250 kg;0;;role_playing_game;cyberado
 si rire est un crime on est mal barré ;0;;role_playing_game;cyberado
 theresa;0;;role_playing_game;cyberado
 ca vous apporte quoi de faire ca ???;0;;role_playing_game;cyberado
 rien;0;;role_playing_game;cyberado
 non mais c'est bon francois t'es pas comme ca  en vrai c'est la qualité photo de pauline;0;;role_playing_game;cyberado
 merci ca me touche;0;;role_playing_game;cyberado
 non mais pas grave il existe le clan des jaloux en somme 🙄;0;;role_playing_game;cyberado
 Vous avez pas honte?;0;;role_playing_game;cyberado
 je vais bien continuier avce pauline pour diffuser;0;;role_playing_game;cyberado
