text;label;type;source;dataset
  Que des putes moi je suis avec toi Brice;1;sexisme;role_playing_game;cyberado
 apprends à parler déjà grosse conne;1;sexisme;role_playing_game;cyberado
 assume que t gouine c tout grosse pute va;1;sexisme;role_playing_game;cyberado
 Au David fais pas le fou Jvais enculer bien sagement toi et ta pute de famille donc mtn tu supprime avant que jte soulève devant t p’tits camarades;1;sexisme;role_playing_game;cyberado
 baiser vous bande de putes;1;sexisme;role_playing_game;cyberado
 bande de fils de pute;1;sexisme;role_playing_game;cyberado
 bande de gouines;1;sexisme;role_playing_game;cyberado
 bande de pute va mais grave elle vont voir;1;sexisme;role_playing_game;cyberado
 bande de sombre pute lucas arrete de faire le beau avec ta petite bite;1;sexisme;role_playing_game;cyberado
 bandes de putes;1;sexisme;role_playing_game;cyberado
 bien ditt C'est beaucoup plus beau une fille avec des formes et des kilos en trop qu'une personne plate qui ressemble a une planche a pain bande de pute;1;sexisme;role_playing_game;cyberado
 bref venais on les vire de la classe c'est grosse crasseuse ;1;sexisme;role_playing_game;cyberado
 c ca allez ciao les gosses putes;1;sexisme;role_playing_game;cyberado
 c oi la pute et tu m parle pas comme ca ;1;sexisme;role_playing_game;cyberado
 c toi ta un problème grosse pute;1;sexisme;role_playing_game;cyberado
 c'est quoi le rapport entre être gouine et être une pute ?;1;sexisme;role_playing_game;cyberado
 C'est votre pote la pute ici;1;sexisme;role_playing_game;cyberado
 cette pute la marrave ;1;sexisme;role_playing_game;cyberado
 comptable de pute entre ta mere et toi;1;sexisme;role_playing_game;cyberado
 en ft t'es une grosse pute c'est ça que je dois comprendre;1;sexisme;role_playing_game;cyberado
 Et toi fils de pute;1;sexisme;role_playing_game;cyberado
 et toi retourne en enfer sal epute de julie ;1;sexisme;role_playing_game;cyberado
 fatima t une grosse pute a part envoyez des nudes tu f rien;1;sexisme;role_playing_game;cyberado
 ftg c toi la gouine tu parle avec nous sombre pute wallah t ki;1;sexisme;role_playing_game;cyberado
 ftg grosse salope;1;sexisme;role_playing_game;cyberado
 gros fils de pute vive Hollande;1;sexisme;role_playing_game;cyberado
 grosse pute va;1;sexisme;role_playing_game;cyberado
 habille toi vite grosse p***;1;sexisme;role_playing_game;cyberado
 hey quand y a une pute faut faire profiter!;1;sexisme;role_playing_game;cyberado
 il m envoie pas au bar a pute comme toi;1;sexisme;role_playing_game;cyberado
 j prefere faire la manche que la pute comme ta mere;1;sexisme;role_playing_game;cyberado
 j'ai juste un pblm avec les putes de ton espèce et les mythos;1;sexisme;role_playing_game;cyberado
 j'aime les grosse salpe;1;sexisme;role_playing_game;cyberado
 je vais te niquer fils de pute nique zemmour;1;sexisme;role_playing_game;cyberado
 je vais te niquer ta darone la pute;1;sexisme;role_playing_game;cyberado
 JSUIS UBNE FOLLE MOI TA MERE LA PUTEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE;1;sexisme;role_playing_game;cyberado
 julie elle est un peu trop à l'aise avce les bangalas;1;sexisme;role_playing_game;cyberado
 ké fustré et retourne chez tra grande tante la grosse pute ;1;sexisme;role_playing_game;cyberado
 le con de tes mortttttttt soan t une pute tfacon t la plus gross victime;1;sexisme;role_playing_game;cyberado
 mais assume grosse pute;1;sexisme;role_playing_game;cyberado
 mais cest des gouines ;1;sexisme;role_playing_game;cyberado
 mais gros lol cquoi ton pb va te pendre sal pute;1;sexisme;role_playing_game;cyberado
 mais grosse salope d'où tu me parles?;1;sexisme;role_playing_game;cyberado
 nempeche ca se fait pas  digne d'une pute;1;sexisme;role_playing_game;cyberado
 oe ta raison c la plus grosse des pute;1;sexisme;role_playing_game;cyberado
 oh Diana tu parles trop tu fais de la peine p’tite pute;1;sexisme;role_playing_game;cyberado
 on dit que la vérité grosse pute;1;sexisme;role_playing_game;cyberado
 on sais qtes folle sale pute;1;sexisme;role_playing_game;cyberado
 ouais c ca la pute;1;sexisme;role_playing_game;cyberado
 parceque t une pute qui les chauffe et qui les paie ;1;sexisme;role_playing_game;cyberado
 plus que toi en tant que pute;1;sexisme;role_playing_game;cyberado
 pute et gouine cla meme;1;sexisme;role_playing_game;cyberado
 qu'est qu'elle a l'autre rousse? tu défend les putes;1;sexisme;role_playing_game;cyberado
 rien a foutre PAS DE GOUINE ICI;1;sexisme;role_playing_game;cyberado
 sa fammille de pute;1;sexisme;role_playing_game;cyberado
 sa ser a rien de le défendre t qune pute assumee suceuse;1;sexisme;role_playing_game;cyberado
 si il est mort c est de tas faute parce que t une grosse pute;1;sexisme;role_playing_game;cyberado
 si tu veux être une pute personne t'oblige a lire;1;sexisme;role_playing_game;cyberado
 Silvia t'es pire qu'une pute;1;sexisme;role_playing_game;cyberado
 Soan ptite pute Soan arrete de pomper a tout va;1;sexisme;role_playing_game;cyberado
 ssale pute  tu vend meme pas ton corps taime ca ;1;sexisme;role_playing_game;cyberado
 t as vu ce que t as fait a la soiré sale pute;1;sexisme;role_playing_game;cyberado
 t kune pute;1;sexisme;role_playing_game;cyberado
 ta grosse mere la pute je vais tenculer dans ton berceau tume connaispas moi;1;sexisme;role_playing_game;cyberado
 ta mere la pute a manger des chips;1;sexisme;role_playing_game;cyberado
 ta mere la reine des putes;1;sexisme;role_playing_game;cyberado
 t'as de la chance c le ramadan sinon je t'aurait enculé toi et tt tes morts de fils de pute;1;sexisme;role_playing_game;cyberado
 tes une petite pute toi;1;sexisme;role_playing_game;cyberado
 t'es une pute et tu resteras toujours une pute;1;sexisme;role_playing_game;cyberado
 t'es une pute qui n'arrive pas a trouver de mec ;1;sexisme;role_playing_game;cyberado
 t'es une pute t'as trahi ta camarde;1;sexisme;role_playing_game;cyberado
 tete qu'elle a parle ps avk moi grosse pute;1;sexisme;role_playing_game;cyberado
 tg petasse;1;sexisme;role_playing_game;cyberado
 tg saloppe;1;sexisme;role_playing_game;cyberado
 tgl toi meme pute;1;sexisme;role_playing_game;cyberado
 toi nike ta mere sallle pute;1;sexisme;role_playing_game;cyberado
 toujours etait une pute de mere en fille;1;sexisme;role_playing_game;cyberado
 tu comprends sale pute ;1;sexisme;role_playing_game;cyberado
 tu la connais meme pas sale pute;1;sexisme;role_playing_game;cyberado
 tu vois c'est toi la pute maintenant nicolas;1;sexisme;role_playing_game;cyberado
 Va baiser ta mère sale fils de pute;1;sexisme;role_playing_game;cyberado
 va tfaire cuire le cul julie;1;sexisme;role_playing_game;cyberado
 vas-y grosse pute. tu te sens mal maintenant enfin ;1;sexisme;role_playing_game;cyberado
 Vazy Fatimah avec ton henné là on croirait tu t'es doigtée qd t'avais tes règles srx;1;sexisme;role_playing_game;cyberado
 vien sucer grosse pute;1;sexisme;role_playing_game;cyberado
 vous êtes tous mes putes;1;sexisme;role_playing_game;cyberado
 wallah tg keske tu ouvre ta bouche de suceuse;1;sexisme;role_playing_game;cyberado
  bah ecartons les cuisses enseble ! ta l'air d'aimer ca;1;sexisme;role_playing_game;cyberado
 adrien je vais doucement dans le cul de ta daronne;1;sexisme;role_playing_game;cyberado
 ah mais nan c'est vrai t'aimes te faire péter le cul j'avais oublié;1;sexisme;role_playing_game;cyberado
 ah ouais bah faites gaffe a lisa pk c'est un tunnel;1;sexisme;role_playing_game;cyberado
 alors maintenant dégage et va réviser tes cours pétasse;1;sexisme;role_playing_game;cyberado
 Alors pk tu le suce tous les soir;1;sexisme;role_playing_game;cyberado
 apprend a écrire connasse;1;sexisme;role_playing_game;cyberado
 arreté bande de conne vous avez cas travaillé ;1;sexisme;role_playing_game;cyberado
 bah tes une salope en faite;1;sexisme;role_playing_game;cyberado
 bien fait xD c'est toi tes sale jsuis sure qtu suces  la chatte de ta mere ;1;sexisme;role_playing_game;cyberado
 bon toutes les meuf qui se suce entre eux vivement la peine de mort pour vous;1;sexisme;role_playing_game;cyberado
 ces ton pere qui la pomper comme toi avec les mecs!!!!!!!!!!!!!!!!;1;sexisme;role_playing_game;cyberado
 c'est mes morts qui te sucent julie;1;sexisme;role_playing_game;cyberado
 comme la femme qui lave mes chiottes;1;sexisme;role_playing_game;cyberado
 cul de crasseuse;1;sexisme;role_playing_game;cyberado
 dans ta chatte ya 3-4 gangs de mst questu parles;1;sexisme;role_playing_game;cyberado
 ecpece d'usine a bite;1;sexisme;role_playing_game;cyberado
 elle a aucun respect cette crasseuse;1;sexisme;role_playing_game;cyberado
 elle a bien du avaler celle la;1;sexisme;role_playing_game;cyberado
 elle au moin elle est pas conne comme vous bande de poufiasse;1;sexisme;role_playing_game;cyberado
 elle l'autre serbe elle a ouvert les jalbrs jambes;1;sexisme;role_playing_game;cyberado
 elle le fait deja ça sucer les profs;1;sexisme;role_playing_game;cyberado
 en faite cherchez pas silvia elle veux SE FAIRE BAISER PAR TT LE MONDE;1;sexisme;role_playing_game;cyberado
 En plus d'etre une  aguicheusse de merde tu es une menteuse ;1;sexisme;role_playing_game;cyberado
 les merguez t'en prends pas que dans la bouche;1;sexisme;role_playing_game;cyberado
 exactement stv on te fait un cour crasseuse;1;sexisme;role_playing_game;cyberado
 façon j'veux ps d'une crasseuse comme toi;1;sexisme;role_playing_game;cyberado
 ferme la marjorie t'es  qu'une poufiasse sans cervelle;1;sexisme;role_playing_game;cyberado
 jen profiterai pour te baiser;1;sexisme;role_playing_game;cyberado
 la bite dans la bouche depuis tout à l'heure;1;sexisme;role_playing_game;cyberado
 La vie de ma mère ferme bien ta gueule au lieu d'écarter les cuisses;1;sexisme;role_playing_game;cyberado
 le droit de faire la cuisine;1;sexisme;role_playing_game;cyberado
 lvdm assume saliope;1;sexisme;role_playing_game;cyberado
 mais assumer vous degouter bande de crasseuse;1;sexisme;role_playing_game;cyberado
 mais lisa laisse tomber la meuf c'est SIDA ebola tétanos tt ce que tu veux;1;sexisme;role_playing_game;cyberado
 mais mdrr pauline elle a tourné dans toute la france;1;sexisme;role_playing_game;cyberado
 moi jai enculé ta darronne la salope;1;sexisme;role_playing_game;cyberado
 pauline: quand on est une suceuse;1;sexisme;role_playing_game;cyberado
 pour de vrai c'est une salope ;1;sexisme;role_playing_game;cyberado
 t es un vrai sac  à foutre;1;sexisme;role_playing_game;cyberado
 t’as pas le droit a la parole femme arrete de parler hebert;1;sexisme;role_playing_game;cyberado
 ta manger trop de bite;1;sexisme;role_playing_game;cyberado
